item_id,ingredient_id,ingredient_name,ingredient_category
3451,76,farro,grain
3452,136,stevia,sweetener
3452,100,basil,spice
3452,134,brown sugar,sweetener
3452,46,feta,dairy
3453,35,cabbage,vegetable
3453,145,canola oil,oil
3453,2,beef,protein
3453,34,jalapeno,vegetable
3454,52,yogurt,dairy
3455,5,salmon,protein
3455,6,tuna,protein
3455,59,rice,grain
3455,78,soy sauce,sauce
3455,61,bread,grain
3455,10,bacon,protein
3455,50,cream,dairy
3456,24,spinach,vegetable
3457,59,rice,grain
3457,14,scallops,protein
3457,40,bok choy,vegetable
3457,156,hazelnut,nut
3458,49,butter,dairy
3459,90,tahini,sauce
3459,152,cashew,nut
3459,3,pork,protein
3460,79,hot sauce,sauce
3460,51,milk,dairy
3461,50,cream,dairy
3461,25,kale,vegetable
3461,79,hot sauce,sauce
3462,75,couscous,grain
3462,117,apple,fruit
3463,22,tomato,vegetable
3463,40,bok choy,vegetable
3463,143,sesame oil,oil
3463,42,mozzarella,dairy
3464,5,salmon,protein
3464,6,tuna,protein
3464,59,rice,grain
3464,78,soy sauce,sauce
3464,38,ginger,vegetable
3464,83,teriyaki,sauce
3464,120,blueberry,fruit
3464,153,walnut,nut
3465,43,parmesan,dairy
3466,53,sour cream,dairy
3466,139,caramel,sweetener
3467,105,coriander,spice
3468,78,soy sauce,sauce
3468,20,prosciutto,protein
3469,93,fish sauce,sauce
3470,144,coconut oil,oil
3470,154,pistachio,nut
3470,49,butter,dairy
3470,156,hazelnut,nut
3471,3,pork,protein
3471,72,ramen noodles,grain
3471,39,scallion,vegetable
3471,78,soy sauce,sauce
3471,111,za'atar,spice
3471,151,almond,nut
3472,131,honey,sweetener
3473,3,pork,protein
3474,159,sesame seed,nut
3474,3,pork,protein
3475,18,pulled pork,protein
3475,70,croissant,grain
3475,97,cumin,spice
3476,112,lemon,fruit
3476,79,hot sauce,sauce
3477,27,carrot,vegetable
3477,142,vegetable oil,oil
3478,151,almond,nut
3478,105,coriander,spice
3479,5,salmon,protein
3479,6,tuna,protein
3479,59,rice,grain
3479,78,soy sauce,sauce
3479,38,ginger,vegetable
3479,116,pineapple,fruit
3479,37,garlic,vegetable
3479,111,za'atar,spice
3480,86,pesto,sauce
3480,21,onion,vegetable
3480,121,raspberry,fruit
3480,99,oregano,spice
3481,159,sesame seed,nut
3482,156,hazelnut,nut
3482,25,kale,vegetable
3482,127,dragon fruit,fruit
3483,63,noodles,grain
3484,124,grape,fruit
3484,80,bbq sauce,sauce
3484,140,condensed milk,sweetener
3485,13,lobster,protein
3486,9,turkey,protein
3486,93,fish sauce,sauce
3487,140,condensed milk,sweetener
3488,63,noodles,grain
3488,135,molasses,sweetener
3488,12,crab,protein
3488,6,tuna,protein
3489,52,yogurt,dairy
3489,106,chili powder,spice
3489,50,cream,dairy
3489,135,molasses,sweetener
3490,1,chicken,protein
3490,5,salmon,protein
3491,35,cabbage,vegetable
3491,92,oyster sauce,sauce
3491,41,cheese,dairy
3491,135,molasses,sweetener
3492,137,vanilla extract,sweetener
3493,68,naan,grain
3494,3,pork,protein
3494,72,ramen noodles,grain
3494,39,scallion,vegetable
3494,15,sausage,protein
3494,90,tahini,sauce
3494,140,condensed milk,sweetener
3494,149,truffle oil,oil
3495,96,pepper,spice
3496,123,peach,fruit
3497,89,chimichurri,sauce
3498,5,salmon,protein
3498,6,tuna,protein
3498,59,rice,grain
3498,38,ginger,vegetable
3498,81,ranch,sauce
3498,157,pine nut,nut
3498,58,provolone,dairy
3499,122,coconut,fruit
3499,137,vanilla extract,sweetener
3499,33,corn,vegetable
3499,25,kale,vegetable
3500,55,swiss cheese,dairy
3500,125,watermelon,fruit
3500,28,bell pepper,vegetable
3500,47,goat cheese,dairy
3501,34,jalapeno,vegetable
3502,3,pork,protein
3502,39,scallion,vegetable
3502,76,farro,grain
3502,57,gouda,dairy
3502,2,beef,protein
3503,144,coconut oil,oil
3503,98,paprika,spice
3504,6,tuna,protein
3504,59,rice,grain
3504,78,soy sauce,sauce
3504,50,cream,dairy
3505,72,ramen noodles,grain
3505,39,scallion,vegetable
3505,78,soy sauce,sauce
3505,29,mushroom,vegetable
3505,76,farro,grain
3506,118,banana,fruit
3507,35,cabbage,vegetable
3507,127,dragon fruit,fruit
3508,105,coriander,spice
3508,97,cumin,spice
3509,94,salsa,sauce
3509,78,soy sauce,sauce
3510,153,walnut,nut
3511,138,chocolate,sweetener
3511,58,provolone,dairy
3511,137,vanilla extract,sweetener
3512,3,pork,protein
3512,72,ramen noodles,grain
3512,78,soy sauce,sauce
3512,13,lobster,protein
3513,109,garlic powder,spice
3514,86,pesto,sauce
3514,131,honey,sweetener
3514,27,carrot,vegetable
3515,76,farro,grain
3515,12,crab,protein
3515,56,brie,dairy
3516,5,salmon,protein
3516,59,rice,grain
3516,78,soy sauce,sauce
3516,42,mozzarella,dairy
3516,144,coconut oil,oil
3517,114,orange,fruit
3517,7,tofu,protein
3518,77,tomato sauce,sauce
3518,18,pulled pork,protein
3518,16,ground beef,protein
3519,158,macadamia,nut
3519,6,tuna,protein
3519,132,maple syrup,sweetener
3519,127,dragon fruit,fruit
3520,150,peanut,nut
3520,128,guava,fruit
3520,157,pine nut,nut
3520,39,scallion,vegetable
3521,82,mayo,sauce
3521,80,bbq sauce,sauce
3521,109,garlic powder,spice
3521,48,ricotta,dairy
3522,64,quinoa,grain
3522,62,flour,grain
3522,11,duck,protein
3523,31,cucumber,vegetable
3523,81,ranch,sauce
3523,155,pecan,nut
3523,142,vegetable oil,oil
3524,74,rice noodles,grain
3524,148,chili oil,oil
3524,139,caramel,sweetener
3525,3,pork,protein
3525,72,ramen noodles,grain
3525,39,scallion,vegetable
3525,78,soy sauce,sauce
3525,69,bagel,grain
3525,119,strawberry,fruit
3526,5,salmon,protein
3526,6,tuna,protein
3526,59,rice,grain
3526,78,soy sauce,sauce
3526,38,ginger,vegetable
3526,66,tortilla,grain
3527,3,pork,protein
3527,72,ramen noodles,grain
3527,39,scallion,vegetable
3527,76,farro,grain
3527,2,beef,protein
3527,15,sausage,protein
3527,29,mushroom,vegetable
3528,3,pork,protein
3528,72,ramen noodles,grain
3528,78,soy sauce,sauce
3528,11,duck,protein
3528,28,bell pepper,vegetable
3528,149,truffle oil,oil
3529,125,watermelon,fruit
3529,92,oyster sauce,sauce
3529,14,scallops,protein
3530,53,sour cream,dairy
3530,132,maple syrup,sweetener
3531,3,pork,protein
3531,72,ramen noodles,grain
3531,39,scallion,vegetable
3531,78,soy sauce,sauce
3531,158,macadamia,nut
3531,44,cheddar,dairy
3532,94,salsa,sauce
3532,22,tomato,vegetable
3533,142,vegetable oil,oil
3533,108,ginger powder,spice
3533,107,cinnamon,spice
3534,5,salmon,protein
3534,6,tuna,protein
3534,38,ginger,vegetable
3534,21,onion,vegetable
3534,90,tahini,sauce
3534,82,mayo,sauce
3535,38,ginger,vegetable
3535,156,hazelnut,nut
3535,124,grape,fruit
3535,17,steak,protein
3536,126,passion fruit,fruit
3536,120,blueberry,fruit
3536,37,garlic,vegetable
3536,93,fish sauce,sauce
3537,90,tahini,sauce
3537,131,honey,sweetener
3537,116,pineapple,fruit
3537,17,steak,protein
3538,78,soy sauce,sauce
3538,40,bok choy,vegetable
3539,78,soy sauce,sauce
3539,147,peanut oil,oil
3539,67,pita,grain
3539,138,chocolate,sweetener
3540,3,pork,protein
3540,44,cheddar,dairy
3541,91,hoisin,sauce
3541,1,chicken,protein
3542,13,lobster,protein
3542,3,pork,protein
3542,124,grape,fruit
3542,64,quinoa,grain
3543,77,tomato sauce,sauce
3543,10,bacon,protein
3543,157,pine nut,nut
3543,109,garlic powder,spice
3544,7,tofu,protein
3545,39,scallion,vegetable
3545,26,broccoli,vegetable
3546,86,pesto,sauce
3546,93,fish sauce,sauce
3546,42,mozzarella,dairy
3547,153,walnut,nut
3548,122,coconut,fruit
3548,151,almond,nut
3548,37,garlic,vegetable
3548,80,bbq sauce,sauce
3549,40,bok choy,vegetable
3549,64,quinoa,grain
3549,123,peach,fruit
3550,146,avocado oil,oil
3550,139,caramel,sweetener
3551,5,salmon,protein
3551,59,rice,grain
3551,38,ginger,vegetable
3551,94,salsa,sauce
3551,23,lettuce,vegetable
3552,67,pita,grain
3552,21,onion,vegetable
3553,47,goat cheese,dairy
3554,9,turkey,protein
3554,150,peanut,nut
3554,45,cream cheese,dairy
3554,129,yuzu,fruit
3555,3,pork,protein
3555,72,ramen noodles,grain
3555,78,soy sauce,sauce
3555,33,corn,vegetable
3555,149,truffle oil,oil
3556,110,curry powder,spice
3556,4,shrimp,protein
3557,78,soy sauce,sauce
3557,89,chimichurri,sauce
3557,9,turkey,protein
3557,152,cashew,nut
3558,134,brown sugar,sweetener
3558,49,butter,dairy
3558,48,ricotta,dairy
3558,75,couscous,grain
3559,52,yogurt,dairy
3560,123,peach,fruit
3560,115,mango,fruit
3560,131,honey,sweetener
3561,90,tahini,sauce
3561,125,watermelon,fruit
3561,52,yogurt,dairy
3561,25,kale,vegetable
3562,17,steak,protein
3562,56,brie,dairy
3562,87,alfredo,sauce
3562,131,honey,sweetener
3563,23,lettuce,vegetable
3563,22,tomato,vegetable
3563,21,onion,vegetable
3563,82,mayo,sauce
3563,61,bread,grain
3563,159,sesame seed,nut
3563,158,macadamia,nut
3563,116,pineapple,fruit
3564,132,maple syrup,sweetener
3564,71,sourdough,grain
3565,142,vegetable oil,oil
3565,47,goat cheese,dairy
3566,87,alfredo,sauce
3566,89,chimichurri,sauce
3566,71,sourdough,grain
3566,135,molasses,sweetener
3567,72,ramen noodles,grain
3567,22,tomato,vegetable
3567,98,paprika,spice
3568,2,beef,protein
3568,23,lettuce,vegetable
3568,21,onion,vegetable
3568,41,cheese,dairy
3568,61,bread,grain
3568,72,ramen noodles,grain
3568,11,duck,protein
3569,43,parmesan,dairy
3569,106,chili powder,spice
3570,81,ranch,sauce
3570,30,zucchini,vegetable
3570,21,onion,vegetable
3571,63,noodles,grain
3571,72,ramen noodles,grain
3571,54,blue cheese,dairy
3571,10,bacon,protein
3572,23,lettuce,vegetable
3572,21,onion,vegetable
3572,61,bread,grain
3572,128,guava,fruit
3572,88,marinara,sauce
3572,90,tahini,sauce
3572,120,blueberry,fruit
3573,13,lobster,protein
3573,8,lamb,protein
3573,151,almond,nut
3574,110,curry powder,spice
3574,86,pesto,sauce
3575,5,salmon,protein
3575,130,sugar,sweetener
3575,24,spinach,vegetable
3576,21,onion,vegetable
3576,26,broccoli,vegetable
3576,120,blueberry,fruit
3577,82,mayo,sauce
3577,83,teriyaki,sauce
3577,8,lamb,protein
3577,18,pulled pork,protein
3578,81,ranch,sauce
3578,48,ricotta,dairy
3579,100,basil,spice
3579,18,pulled pork,protein
3579,152,cashew,nut
3580,2,beef,protein
3580,23,lettuce,vegetable
3580,22,tomato,vegetable
3580,21,onion,vegetable
3580,82,mayo,sauce
3580,61,bread,grain
3580,148,chili oil,oil
3580,29,mushroom,vegetable
3580,97,cumin,spice
3581,2,beef,protein
3581,23,lettuce,vegetable
3581,22,tomato,vegetable
3581,21,onion,vegetable
3581,41,cheese,dairy
3581,82,mayo,sauce
3581,61,bread,grain
3581,106,chili powder,spice
3581,97,cumin,spice
3581,40,bok choy,vegetable
3581,76,farro,grain
3582,83,teriyaki,sauce
3582,101,thyme,spice
3582,147,peanut oil,oil
3583,18,pulled pork,protein
3584,123,peach,fruit
3585,39,scallion,vegetable
3585,143,sesame oil,oil
3586,56,brie,dairy
3586,87,alfredo,sauce
3586,96,pepper,spice
3587,137,vanilla extract,sweetener
3588,24,spinach,vegetable
3589,103,cayenne,spice
3589,155,pecan,nut
3590,101,thyme,spice
3590,144,coconut oil,oil
3590,1,chicken,protein
3590,105,coriander,spice
3591,158,macadamia,nut
3592,109,garlic powder,spice
3593,2,beef,protein
3593,23,lettuce,vegetable
3593,21,onion,vegetable
3593,41,cheese,dairy
3593,82,mayo,sauce
3593,61,bread,grain
3593,152,cashew,nut
3593,143,sesame oil,oil
3593,121,raspberry,fruit
3593,31,cucumber,vegetable
3594,30,zucchini,vegetable
3594,87,alfredo,sauce
3595,87,alfredo,sauce
3595,107,cinnamon,spice
3595,8,lamb,protein
3596,28,bell pepper,vegetable
3596,72,ramen noodles,grain
3597,36,celery,vegetable
3597,77,tomato sauce,sauce
3597,35,cabbage,vegetable
3598,5,salmon,protein
3599,19,chorizo,protein
3599,130,sugar,sweetener
3599,58,provolone,dairy
3599,119,strawberry,fruit
3600,45,cream cheese,dairy
3600,152,cashew,nut
3600,49,butter,dairy
3600,131,honey,sweetener
3601,2,beef,protein
3601,23,lettuce,vegetable
3601,22,tomato,vegetable
3601,21,onion,vegetable
3601,41,cheese,dairy
3601,82,mayo,sauce
3601,61,bread,grain
3601,27,carrot,vegetable
3602,81,ranch,sauce
3602,42,mozzarella,dairy
3602,118,banana,fruit
3602,18,pulled pork,protein
3603,120,blueberry,fruit
3603,137,vanilla extract,sweetener
3604,118,banana,fruit
3604,74,rice noodles,grain
3604,109,garlic powder,spice
3605,142,vegetable oil,oil
3605,106,chili powder,spice
3606,145,canola oil,oil
3607,50,cream,dairy
3607,86,pesto,sauce
3607,159,sesame seed,nut
3607,36,celery,vegetable
3608,138,chocolate,sweetener
3608,135,molasses,sweetener
3608,50,cream,dairy
3608,33,corn,vegetable
3609,2,beef,protein
3609,23,lettuce,vegetable
3609,22,tomato,vegetable
3609,21,onion,vegetable
3609,41,cheese,dairy
3609,61,bread,grain
3609,68,naan,grain
3609,49,butter,dairy
3609,71,sourdough,grain
3610,44,cheddar,dairy
3610,60,pasta,grain
3610,146,avocado oil,oil
3611,95,salt,spice
3611,26,broccoli,vegetable
3612,145,canola oil,oil
3612,87,alfredo,sauce
3612,3,pork,protein
3612,75,couscous,grain
3613,92,oyster sauce,sauce
3613,60,pasta,grain
3613,108,ginger powder,spice
3614,118,banana,fruit
3615,122,coconut,fruit
3616,89,chimichurri,sauce
3617,39,scallion,vegetable
3617,72,ramen noodles,grain
3617,112,lemon,fruit
3618,73,udon noodles,grain
3618,53,sour cream,dairy
3618,109,garlic powder,spice
3619,40,bok choy,vegetable
3619,96,pepper,spice
3619,95,salt,spice
3619,142,vegetable oil,oil
3620,17,steak,protein
3620,67,pita,grain
3620,110,curry powder,spice
3620,85,aioli,sauce
3621,96,pepper,spice
3621,148,chili oil,oil
3621,129,yuzu,fruit
3621,152,cashew,nut
3622,71,sourdough,grain
3622,127,dragon fruit,fruit
3622,17,steak,protein
3622,87,alfredo,sauce
3623,60,pasta,grain
3623,131,honey,sweetener
3623,153,walnut,nut
3624,72,ramen noodles,grain
3624,9,turkey,protein
3625,79,hot sauce,sauce
3625,95,salt,spice
3626,3,pork,protein
3626,138,chocolate,sweetener
3627,127,dragon fruit,fruit
3627,95,salt,spice
3628,19,chorizo,protein
3629,140,condensed milk,sweetener
3629,158,macadamia,nut
3629,64,quinoa,grain
3630,75,couscous,grain
3631,2,beef,protein
3631,23,lettuce,vegetable
3631,22,tomato,vegetable
3631,21,onion,vegetable
3631,41,cheese,dairy
3631,82,mayo,sauce
3631,61,bread,grain
3631,121,raspberry,fruit
3631,96,pepper,spice
3632,91,hoisin,sauce
3632,58,provolone,dairy
3632,47,goat cheese,dairy
3633,36,celery,vegetable
3633,138,chocolate,sweetener
3633,77,tomato sauce,sauce
3634,136,stevia,sweetener
3634,15,sausage,protein
3635,4,shrimp,protein
3635,24,spinach,vegetable
3635,95,salt,spice
3635,93,fish sauce,sauce
3636,5,salmon,protein
3636,95,salt,spice
3636,130,sugar,sweetener
3637,54,blue cheese,dairy
3637,148,chili oil,oil
3637,45,cream cheese,dairy
3637,85,aioli,sauce
3638,33,corn,vegetable
3639,2,beef,protein
3639,23,lettuce,vegetable
3639,22,tomato,vegetable
3639,21,onion,vegetable
3639,82,mayo,sauce
3639,12,crab,protein
3639,155,pecan,nut
3640,2,beef,protein
3640,23,lettuce,vegetable
3640,22,tomato,vegetable
3640,21,onion,vegetable
3640,61,bread,grain
3640,67,pita,grain
3640,65,oats,grain
3640,146,avocado oil,oil
3641,2,beef,protein
3641,23,lettuce,vegetable
3641,22,tomato,vegetable
3641,21,onion,vegetable
3641,41,cheese,dairy
3641,82,mayo,sauce
3641,61,bread,grain
3641,104,turmeric,spice
3641,100,basil,spice
3642,43,parmesan,dairy
3643,99,oregano,spice
3643,141,olive oil,oil
3644,136,stevia,sweetener
3644,116,pineapple,fruit
3645,150,peanut,nut
3646,64,quinoa,grain
3646,91,hoisin,sauce
3646,12,crab,protein
3646,37,garlic,vegetable
3647,12,crab,protein
3647,148,chili oil,oil
3647,82,mayo,sauce
3647,10,bacon,protein
3648,44,cheddar,dairy
3648,80,bbq sauce,sauce
3648,16,ground beef,protein
3649,142,vegetable oil,oil
3649,19,chorizo,protein
3649,125,watermelon,fruit
3649,9,turkey,protein
3650,2,beef,protein
3650,23,lettuce,vegetable
3650,21,onion,vegetable
3650,41,cheese,dairy
3650,82,mayo,sauce
3650,46,feta,dairy
3650,78,soy sauce,sauce
3650,16,ground beef,protein
3650,87,alfredo,sauce
3651,8,lamb,protein
3651,101,thyme,spice
3651,104,turmeric,spice
3652,83,teriyaki,sauce
3652,45,cream cheese,dairy
3652,28,bell pepper,vegetable
3652,67,pita,grain
3653,75,couscous,grain
3653,139,caramel,sweetener
3653,31,cucumber,vegetable
3653,115,mango,fruit
3654,22,tomato,vegetable
3654,20,prosciutto,protein
3654,40,bok choy,vegetable
3654,18,pulled pork,protein
3655,50,cream,dairy
3656,109,garlic powder,spice
3657,41,cheese,dairy
3658,15,sausage,protein
3659,2,beef,protein
3659,23,lettuce,vegetable
3659,22,tomato,vegetable
3659,21,onion,vegetable
3659,61,bread,grain
3659,73,udon noodles,grain
3659,154,pistachio,nut
3660,113,lime,fruit
3660,38,ginger,vegetable
3660,6,tuna,protein
3661,13,lobster,protein
3661,54,blue cheese,dairy
3662,2,beef,protein
3662,22,tomato,vegetable
3662,21,onion,vegetable
3662,41,cheese,dairy
3662,82,mayo,sauce
3662,61,bread,grain
3662,66,tortilla,grain
3662,124,grape,fruit
3663,132,maple syrup,sweetener
3663,37,garlic,vegetable
3663,75,couscous,grain
3663,131,honey,sweetener
3664,72,ramen noodles,grain
3664,26,broccoli,vegetable
3665,46,feta,dairy
3666,123,peach,fruit
3667,59,rice,grain
3667,53,sour cream,dairy
3667,94,salsa,sauce
3667,100,basil,spice
3667,47,goat cheese,dairy
3667,81,ranch,sauce
3667,104,turmeric,spice
3668,99,oregano,spice
3668,34,jalapeno,vegetable
3669,23,lettuce,vegetable
3669,41,cheese,dairy
3669,53,sour cream,dairy
3669,66,tortilla,grain
3669,37,garlic,vegetable
3669,30,zucchini,vegetable
3669,93,fish sauce,sauce
3669,63,noodles,grain
3670,29,mushroom,vegetable
3670,112,lemon,fruit
3670,127,dragon fruit,fruit
3670,56,brie,dairy
3671,42,mozzarella,dairy
3671,79,hot sauce,sauce
3671,50,cream,dairy
3671,73,udon noodles,grain
3672,75,couscous,grain
3672,86,pesto,sauce
3672,156,hazelnut,nut
3672,93,fish sauce,sauce
3673,126,passion fruit,fruit
3673,66,tortilla,grain
3674,136,stevia,sweetener
3674,45,cream cheese,dairy
3674,2,beef,protein
3675,2,beef,protein
3675,23,lettuce,vegetable
3675,41,cheese,dairy
3675,22,tomato,vegetable
3675,53,sour cream,dairy
3675,66,tortilla,grain
3675,58,provolone,dairy
3675,11,duck,protein
3676,79,hot sauce,sauce
3676,140,condensed milk,sweetener
3676,155,pecan,nut
3676,108,ginger powder,spice
3677,41,cheese,dairy
3677,53,sour cream,dairy
3677,94,salsa,sauce
3677,66,tortilla,grain
3677,145,canola oil,oil
3677,96,pepper,spice
3677,86,pesto,sauce
3678,91,hoisin,sauce
3678,60,pasta,grain
3678,148,chili oil,oil
3679,98,paprika,spice
3679,157,pine nut,nut
3679,37,garlic,vegetable
3680,40,bok choy,vegetable
3680,53,sour cream,dairy
3681,52,yogurt,dairy
3681,93,fish sauce,sauce
3682,24,spinach,vegetable
3682,9,turkey,protein
3682,20,prosciutto,protein
3683,10,bacon,protein
3683,63,noodles,grain
3683,75,couscous,grain
3683,150,peanut,nut
3684,50,cream,dairy
3685,139,caramel,sweetener
3686,128,guava,fruit
3687,143,sesame oil,oil
3688,75,couscous,grain
3688,61,bread,grain
3688,152,cashew,nut
3688,85,aioli,sauce
3689,9,turkey,protein
3690,2,beef,protein
3690,23,lettuce,vegetable
3690,41,cheese,dairy
3690,22,tomato,vegetable
3690,53,sour cream,dairy
3690,66,tortilla,grain
3690,113,lime,fruit
3690,145,canola oil,oil
3690,123,peach,fruit
3691,150,peanut,nut
3692,23,lettuce,vegetable
3692,17,steak,protein
3692,8,lamb,protein
3692,125,watermelon,fruit
3693,59,rice,grain
3693,41,cheese,dairy
3693,53,sour cream,dairy
3693,94,salsa,sauce
3693,66,tortilla,grain
3693,21,onion,vegetable
3693,123,peach,fruit
3693,116,pineapple,fruit
3694,114,orange,fruit
3694,101,thyme,spice
3694,156,hazelnut,nut
3695,59,rice,grain
3695,41,cheese,dairy
3695,94,salsa,sauce
3695,66,tortilla,grain
3695,56,brie,dairy
3695,156,hazelnut,nut
3695,108,ginger powder,spice
3695,154,pistachio,nut
3696,61,bread,grain
3697,131,honey,sweetener
3697,10,bacon,protein
3697,70,croissant,grain
3697,98,paprika,spice
3698,59,rice,grain
3698,41,cheese,dairy
3698,53,sour cream,dairy
3698,66,tortilla,grain
3698,58,provolone,dairy
3698,90,tahini,sauce
3698,54,blue cheese,dairy
3699,2,beef,protein
3699,23,lettuce,vegetable
3699,41,cheese,dairy
3699,22,tomato,vegetable
3699,66,tortilla,grain
3699,94,salsa,sauce
3700,121,raspberry,fruit
3701,55,swiss cheese,dairy
3702,98,paprika,spice
3702,108,ginger powder,spice
3702,20,prosciutto,protein
3703,59,rice,grain
3703,41,cheese,dairy
3703,53,sour cream,dairy
3703,94,salsa,sauce
3703,66,tortilla,grain
3703,10,bacon,protein
3703,115,mango,fruit
3704,88,marinara,sauce
3704,55,swiss cheese,dairy
3704,32,avocado,vegetable
3704,21,onion,vegetable
3705,25,kale,vegetable
3705,66,tortilla,grain
3706,7,tofu,protein
3706,12,crab,protein
3706,125,watermelon,fruit
3706,110,curry powder,spice
3707,59,rice,grain
3707,41,cheese,dairy
3707,94,salsa,sauce
3707,66,tortilla,grain
3707,103,cayenne,spice
3707,127,dragon fruit,fruit
3707,21,onion,vegetable
3707,128,guava,fruit
3708,102,rosemary,spice
3709,35,cabbage,vegetable
3709,110,curry powder,spice
3709,60,pasta,grain
3710,55,swiss cheese,dairy
3710,159,sesame seed,nut
3711,59,rice,grain
3711,41,cheese,dairy
